Year,Month,Day,Hour,Temperature [C],Rain [mm],Humidity [rel%],Pressure [mbar],Cloud Cover [%],Wind Speed [kph],power_output
2008,7,23,7,13,0.0,58,1018,0,16,95
2008,7,23,8,14,0.0,56,1017,0,13,56
2008,7,23,9,16,0.0,54,1017,0,11,36
2008,7,23,10,17,0.0,53,1015,0,12,45
2008,7,23,11,19,0.0,51,1014,0,13,56
2008,7,23,12,20,0.0,50,1013,0,14,68
2008,7,23,13,20,0.0,53,1012,3,14,68
2008,7,23,14,20,0.0,57,1010,7,13,56
2008,7,23,15,20,0.0,61,1009,10,13,56
2008,7,23,16,18,0.0,61,1009,10,16,95
2008,7,23,17,17,0.0,60,1010,9,20,162
2008,7,23,18,16,0.0,60,1010,9,24,247
2008,7,23,19,15,0.0,61,1010,6,27,323
2008,7,23,20,15,0.0,61,1011,3,30,408
2008,7,23,21,15,0.0,61,1011,0,32,471
2008,7,23,22,15,0.0,64,1012,1,33,504
2008,7,23,23,15,0.0,67,1013,2,33,504
2008,7,24,0,14,0.0,70,1014,3,33,504
2008,7,24,1,14,0.2,76,1015,36,32,471
2008,7,24,2,13,0.5,81,1016,68,32,471
2008,7,24,3,13,0.7,87,1017,100,31,439
2008,7,24,4,13,1.1,87,1017,87,30,408
2008,7,24,5,13,1.5,87,1018,73,29,379
2008,7,24,6,14,1.9,87,1019,60,28,350
2008,7,24,7,14,1.5,84,1020,43,26,296
2008,7,24,8,15,1.0,81,1020,27,24,247
2008,7,24,9,15,0.6,78,1021,10,22,202
2008,7,24,10,16,0.6,75,1021,8,22,202
2008,7,24,11,16,0.6,73,1021,6,21,182
2008,7,24,12,17,0.6,70,1020,4,21,182
2008,7,24,13,16,0.4,70,1020,3,19,143
2008,7,24,14,16,0.2,71,1020,1,18,126
2008,7,24,15,16,0.0,72,1020,0,16,95
2008,7,24,16,15,0.0,75,1020,0,15,81
2008,7,24,17,14,0.0,77,1021,0,14,68
2008,7,24,18,13,0.0,80,1021,0,13,56
2008,7,24,19,13,0.0,81,1021,14,14,68
2008,7,24,20,12,0.0,83,1021,28,14,68
2008,7,24,21,12,0.0,84,1021,42,14,68
2008,7,24,22,12,0.0,83,1021,51,15,81
2008,7,24,23,12,0.0,83,1021,60,17,110
2008,7,25,0,12,0.0,82,1021,70,18,126
2008,7,25,1,12,0.0,82,1021,47,20,162
2008,7,25,2,12,0.0,81,1021,23,22,202
2008,7,25,3,12,0.0,81,1022,0,24,247
2008,7,25,4,12,0.0,81,1022,0,25,271
2008,7,25,5,12,0.0,82,1022,1,25,271
2008,7,25,6,13,0.0,83,1022,1,26,296
2008,7,25,7,13,0.0,79,1022,3,26,296
2008,7,25,8,14,0.0,75,1023,5,27,323
2008,7,25,9,15,0.0,71,1023,7,28,350
2008,7,25,10,15,0.0,70,1023,13,27,323
2008,7,25,11,15,0.0,69,1023,20,26,296
2008,7,25,12,16,0.0,68,1023,27,25,271
2008,7,25,13,16,0.0,70,1023,35,24,247
2008,7,25,14,16,0.0,71,1022,43,22,202
2008,7,25,15,15,0.0,73,1022,51,21,182
2008,7,25,16,15,0.0,76,1023,64,19,143
2008,7,25,17,15,0.0,80,1023,76,17,110
2008,7,25,18,14,0.0,83,1024,89,15,81
2008,7,25,19,14,0.0,85,1024,93,12,45
2008,7,25,20,14,0.1,87,1025,96,9,20
2008,7,25,21,13,0.1,90,1025,100,5,2
2008,7,25,22,13,0.2,89,1025,100,5,2
2008,7,25,23,13,0.3,88,1025,100,4,1
2008,7,26,0,13,0.4,88,1025,100,4,1
2008,7,26,1,13,0.4,88,1024,99,7,9
2008,7,26,2,13,0.3,87,1024,99,9,20
2008,7,26,3,12,0.3,87,1023,98,12,45
2008,7,26,4,13,0.3,86,1023,79,13,56
2008,7,26,5,13,0.3,84,1023,59,13,56
2008,7,26,6,13,0.3,83,1023,40,14,68
2008,7,26,7,14,0.2,81,1022,38,15,81
2008,7,26,8,14,0.1,79,1022,36,17,110
2008,7,26,9,15,0.0,77,1022,34,18,126
2008,7,26,10,16,0.0,77,1022,36,19,143
2008,7,26,11,16,0.0,77,1021,39,20,162
2008,7,26,12,16,0.0,76,1021,41,21,182
2008,7,26,13,16,0.0,77,1020,33,23,224
2008,7,26,14,16,0.0,78,1020,24,24,247
2008,7,26,15,16,0.0,79,1019,15,25,271
2008,7,26,16,16,0.0,81,1020,18,26,296
2008,7,26,17,15,0.0,83,1020,21,26,296
2008,7,26,18,15,0.0,86,1020,24,27,323
2008,7,26,19,15,0.0,86,1020,25,29,379
2008,7,26,20,14,0.0,87,1020,25,31,439
2008,7,26,21,14,0.0,87,1020,26,32,471
2008,7,26,22,13,0.0,87,1020,43,34,538
2008,7,26,23,13,0.0,88,1020,59,36,610
2008,7,27,0,12,0.0,88,1020,75,37,648
2008,7,27,1,12,1.4,90,1019,84,37,648
2008,7,27,2,12,2.9,91,1019,92,38,686
2008,7,27,3,12,4.3,93,1018,100,38,686
2008,7,27,4,12,6.5,93,1019,100,36,610
2008,7,27,5,12,8.8,93,1019,100,34,538
2008,7,27,6,13,11.0,94,1019,100,32,471
2008,7,27,7,13,8.9,93,1020,96,29,379
2008,7,27,8,14,6.8,93,1021,91,26,296
2008,7,27,9,14,4.7,93,1021,87,24,247
2008,7,27,10,15,5.3,91,1022,73,21,182
2008,7,27,11,15,5.8,89,1022,60,18,126
2008,7,27,12,16,6.4,87,1023,47,15,81
2008,7,27,13,15,4.3,84,1023,37,14,68
2008,7,27,14,15,2.1,81,1023,28,13,56
2008,7,27,15,15,0.0,78,1024,18,12,45
2008,7,27,16,15,0.0,80,1024,13,12,45
2008,7,27,17,14,0.0,81,1025,9,13,56
2008,7,27,18,14,0.0,83,1025,4,14,68
2008,7,27,19,14,0.0,83,1026,15,14,68
2008,7,27,20,13,0.0,83,1027,25,15,81
2008,7,27,21,13,0.0,83,1027,35,15,81
2008,7,27,22,12,0.0,82,1028,31,14,68
2008,7,27,23,11,0.0,82,1028,27,13,56
2008,7,28,0,10,0.0,82,1028,23,12,45
2008,7,28,1,10,0.0,81,1028,16,11,36
2008,7,28,2,10,0.0,80,1028,9,10,27
2008,7,28,3,11,0.0,79,1028,3,10,27
2008,7,28,4,10,0.0,79,1028,2,9,20
2008,7,28,5,10,0.0,79,1028,1,8,14
2008,7,28,6,10,0.0,79,1028,0,8,14
2008,7,28,7,12,0.0,73,1028,0,6,5
2008,7,28,8,13,0.0,68,1029,0,5,2
2008,7,28,9,14,0.0,62,1029,0,4,1
2008,7,28,10,15,0.0,60,1028,0,5,2
2008,7,28,11,16,0.0,58,1027,0,6,5
2008,7,28,12,17,0.0,56,1027,0,7,9
2008,7,28,13,16,0.0,59,1026,0,9,20
2008,7,28,14,16,0.0,62,1025,0,10,27
2008,7,28,15,15,0.0,64,1025,0,12,45
2008,7,28,16,14,0.0,68,1025,0,12,45
2008,7,28,17,13,0.0,72,1024,0,13,56
2008,7,28,18,12,0.0,76,1024,0,14,68
2008,7,28,19,12,0.0,77,1024,0,13,56
2008,7,28,20,11,0.0,78,1023,0,12,45
2008,7,28,21,11,0.0,79,1023,0,12,45
2008,7,28,22,11,0.0,76,1023,0,12,45
2008,7,28,23,11,0.0,74,1022,0,11,36
2008,7,29,0,12,0.0,71,1022,0,11,36
2008,7,29,1,12,0.0,70,1021,0,10,27
2008,7,29,2,11,0.0,68,1020,0,9,20
2008,7,29,3,11,0.0,66,1019,0,8,14
2008,7,29,4,11,0.0,65,1019,0,9,20
2008,7,29,5,11,0.0,63,1019,0,11,36
2008,7,29,6,11,0.0,62,1018,0,13,56
2008,7,29,7,12,0.0,60,1018,0,16,95
2008,7,29,8,14,0.0,59,1018,0,19,143
2008,7,29,9,16,0.0,57,1017,0,22,202
2008,7,29,10,17,0.0,59,1017,0,23,224
2008,7,29,11,17,0.0,60,1017,0,24,247
2008,7,29,12,18,0.0,61,1017,0,25,271
2008,7,29,13,17,0.0,65,1016,0,24,247
2008,7,29,14,17,0.0,69,1016,0,23,224
2008,7,29,15,16,0.0,73,1016,0,22,202
2008,7,29,16,15,0.0,76,1016,0,22,202
2008,7,29,17,14,0.0,79,1016,0,22,202
2008,7,29,18,14,0.0,82,1016,0,22,202
2008,7,29,19,13,0.0,83,1016,2,24,247
2008,7,29,20,13,0.0,84,1017,3,26,296
2008,7,29,21,12,0.0,86,1017,5,28,350
2008,7,29,22,13,0.0,86,1017,17,29,379
2008,7,29,23,13,0.0,87,1017,30,29,379
2008,7,30,0,13,0.0,88,1017,43,30,408
2008,7,30,1,13,0.1,89,1017,60,32,471
2008,7,30,2,13,0.1,89,1017,78,34,538
2008,7,30,3,12,0.2,90,1016,95,36,610
2008,7,30,4,13,0.5,90,1016,97,36,610
2008,7,30,5,13,0.7,90,1016,98,35,574
2008,7,30,6,13,1.0,90,1017,100,35,574
2008,7,30,7,13,1.0,89,1017,100,36,610
2008,7,30,8,13,1.0,89,1017,100,37,648
2008,7,30,9,14,1.0,89,1018,100,37,648
2008,7,30,10,14,1.3,90,1017,100,36,610
2008,7,30,11,14,1.6,91,1017,100,36,610
2008,7,30,12,15,1.9,91,1016,100,35,574
2008,7,30,13,14,1.4,91,1016,94,34,538
2008,7,30,14,14,0.9,91,1015,88,34,538
2008,7,30,15,14,0.4,91,1015,83,33,504
2008,7,30,16,14,0.6,91,1015,77,33,504
2008,7,30,17,14,0.9,91,1015,72,32,471
2008,7,30,18,14,1.1,91,1016,67,32,471
2008,7,30,19,13,1.1,91,1016,66,33,504
2008,7,30,20,13,1.0,91,1016,65,35,574
2008,7,30,21,13,1.0,91,1016,64,36,610
2008,7,30,22,13,1.2,90,1016,50,36,610
2008,7,30,23,13,1.5,89,1016,36,36,610
2008,7,31,0,13,1.7,88,1016,22,37,648
2008,7,31,1,13,1.3,89,1015,36,37,648
2008,7,31,2,13,0.9,90,1015,51,37,648
2008,7,31,3,13,0.5,91,1015,66,38,686
2008,7,31,4,13,1.0,90,1015,72,38,686
2008,7,31,5,13,1.4,90,1015,78,37,648
2008,7,31,6,13,1.9,90,1015,84,37,648
2008,7,31,7,14,1.7,88,1015,71,39,726
2008,7,31,8,14,1.5,86,1015,58,41,809
2008,7,31,9,15,1.3,84,1015,45,44,942
2008,7,31,10,15,1.7,83,1015,39,43,896
2008,7,31,11,15,2.0,81,1015,33,43,896
2008,7,31,12,16,2.4,79,1015,26,43,896
2008,7,31,13,16,2.2,81,1015,33,41,809
2008,7,31,14,16,2.1,82,1015,39,40,767
2008,7,31,15,15,1.9,84,1016,45,38,686
2008,7,31,16,15,2.3,84,1016,36,34,538
2008,7,31,17,15,2.6,84,1017,28,31,439
2008,7,31,18,15,3.0,84,1017,20,27,323
2008,7,31,19,14,2.3,85,1018,25,25,271
2008,7,31,20,14,1.6,87,1018,30,22,202
2008,7,31,21,14,0.9,89,1019,36,20,162
2008,7,31,22,13,1.2,89,1019,38,19,143
2008,7,31,23,13,1.4,90,1020,40,18,126
2008,8,1,0,12,1.7,90,1020,42,18,126
2008,8,1,1,12,1.5,91,1020,42,17,110
2008,8,1,2,11,1.2,91,1020,42,17,110
2008,8,1,3,10,1.0,92,1020,42,17,110
2008,8,1,4,10,1.3,92,1020,41,16,95
2008,8,1,5,11,1.6,92,1020,40,16,95
2008,8,1,6,11,1.9,92,1021,39,15,81
2008,8,1,7,12,1.5,88,1021,37,16,95
2008,8,1,8,13,1.2,84,1022,34,16,95
2008,8,1,9,13,0.8,81,1022,32,17,110
2008,8,1,10,14,1.1,79,1022,30,17,110
2008,8,1,11,14,1.3,77,1022,28,17,110
2008,8,1,12,15,1.6,75,1021,26,17,110
2008,8,1,13,15,1.4,77,1021,26,16,95
2008,8,1,14,14,1.2,80,1021,26,14,68
2008,8,1,15,14,1.0,82,1022,26,13,56
2008,8,1,16,14,1.0,84,1022,21,11,36
2008,8,1,17,14,1.1,85,1023,17,8,14
2008,8,1,18,14,1.1,87,1023,12,6,5
2008,8,1,19,13,0.7,86,1024,12,7,9
2008,8,1,20,13,0.4,86,1024,13,8,14
2008,8,1,21,12,0.0,86,1025,13,9,20
2008,8,1,22,12,0.0,86,1025,13,10,27
2008,8,1,23,11,0.1,85,1025,14,10,27
2008,8,2,0,11,0.1,84,1025,14,11,36
2008,8,2,1,10,0.2,84,1025,16,12,45
2008,8,2,2,10,0.3,84,1025,17,12,45
2008,8,2,3,9,0.4,83,1025,19,13,56
2008,8,2,4,9,0.4,82,1026,18,14,68
2008,8,2,5,9,0.5,80,1026,17,14,68
2008,8,2,6,9,0.5,79,1027,16,14,68
2008,8,2,7,11,0.3,74,1027,13,15,81
2008,8,2,8,12,0.2,70,1028,10,16,95
2008,8,2,9,13,0.0,65,1028,6,17,110
2008,8,2,10,13,0.0,64,1028,7,19,143
2008,8,2,11,14,0.0,62,1027,7,20,162
2008,8,2,12,14,0.0,60,1027,8,22,202
2008,8,2,13,14,0.0,62,1027,7,21,182
2008,8,2,14,13,0.0,64,1027,6,20,162
2008,8,2,15,13,0.0,66,1027,5,19,143
2008,8,2,16,12,0.0,70,1028,6,19,143
2008,8,2,17,12,0.0,74,1028,6,19,143
2008,8,2,18,11,0.0,78,1029,7,19,143
2008,8,2,19,11,0.0,79,1029,12,21,182
2008,8,2,20,11,0.0,79,1029,17,23,224
2008,8,2,21,10,0.0,80,1030,22,24,247
2008,8,2,22,10,0.0,80,1029,19,25,271
2008,8,2,23,10,0.0,80,1029,17,26,296
2008,8,3,0,9,0.0,80,1029,14,27,323
2008,8,3,1,10,0.0,80,1028,11,28,350
2008,8,3,2,10,0.0,81,1028,8,28,350
2008,8,3,3,10,0.0,81,1028,5,29,379
2008,8,3,4,10,0.0,80,1028,5,30,408
2008,8,3,5,10,0.0,80,1027,6,30,408
2008,8,3,6,10,0.0,79,1027,6,30,408
2008,8,3,7,12,0.0,75,1027,5,30,408
2008,8,3,8,13,0.0,70,1026,3,30,408
2008,8,3,9,15,0.0,66,1026,2,29,379
2008,8,3,10,16,0.0,63,1025,2,28,350
2008,8,3,11,17,0.0,60,1024,3,27,323
2008,8,3,12,18,0.0,57,1024,3,26,296
2008,8,3,13,18,0.0,58,1023,3,24,247
2008,8,3,14,18,0.0,59,1022,3,22,202
2008,8,3,15,18,0.0,60,1021,3,20,162
2008,8,3,16,17,0.0,60,1021,2,21,182
2008,8,3,17,15,0.0,61,1021,1,22,202
2008,8,3,18,14,0.0,61,1021,0,23,224
2008,8,3,19,14,0.0,62,1021,0,22,202
2008,8,3,20,13,0.0,63,1021,0,21,182
2008,8,3,21,12,0.0,64,1021,0,21,182
2008,8,3,22,12,0.0,64,1021,0,19,143
2008,8,3,23,12,0.0,63,1020,0,17,110
2008,8,4,0,12,0.0,62,1020,0,15,81
2008,8,4,1,12,0.0,64,1020,0,12,45
2008,8,4,2,12,0.0,67,1019,0,10,27
2008,8,4,3,12,0.0,69,1019,0,8,14
2008,8,4,4,12,0.0,70,1019,0,6,5
2008,8,4,5,12,0.0,70,1019,1,5,2
2008,8,4,6,12,0.0,71,1020,1,3,0
2008,8,4,7,13,0.0,69,1020,4,5,2
2008,8,4,8,14,0.0,67,1021,7,7,9
2008,8,4,9,15,0.0,65,1021,10,9,20
2008,8,4,10,16,0.0,67,1021,8,12,45
2008,8,4,11,17,0.0,68,1021,6,15,81
2008,8,4,12,18,0.0,69,1021,4,18,126
2008,8,4,13,17,0.0,73,1021,3,19,143
2008,8,4,14,17,0.0,77,1021,3,21,182
2008,8,4,15,16,0.0,81,1021,2,22,202
2008,8,4,16,16,0.0,85,1021,10,22,202
2008,8,4,17,15,0.0,88,1022,17,21,182
2008,8,4,18,14,0.0,92,1022,25,21,182
2008,8,4,19,14,0.0,92,1023,30,20,162
2008,8,4,20,13,0.0,92,1023,35,19,143
2008,8,4,21,13,0.0,92,1023,41,18,126
2008,8,4,22,13,0.0,92,1023,36,16,95
2008,8,4,23,13,0.0,93,1023,31,13,56
2008,8,5,0,13,0.0,93,1024,26,11,36
2008,8,5,1,12,0.0,93,1023,31,11,36
2008,8,5,2,12,0.0,94,1023,36,10,27
2008,8,5,3,11,0.0,94,1023,41,9,20
2008,8,5,4,11,0.0,94,1023,42,8,14
2008,8,5,5,11,0.0,94,1024,43,7,9
2008,8,5,6,10,0.0,95,1024,43,6,5
2008,8,5,7,12,0.0,91,1024,41,7,9
2008,8,5,8,13,0.0,87,1024,38,8,14
2008,8,5,9,14,0.0,83,1024,35,9,20
2008,8,5,10,15,0.0,80,1024,31,12,45
2008,8,5,11,17,0.0,78,1023,27,15,81
2008,8,5,12,18,0.0,76,1023,23,17,110
2008,8,5,13,17,0.0,78,1023,20,19,143
2008,8,5,14,17,0.0,80,1022,18,21,182
2008,8,5,15,17,0.0,81,1022,16,23,224
2008,8,5,16,16,0.0,85,1022,19,22,202
2008,8,5,17,15,0.0,88,1023,23,21,182
2008,8,5,18,14,0.0,92,1023,26,21,182
2008,8,5,19,14,0.0,93,1023,42,20,162
2008,8,5,20,14,0.0,94,1023,58,20,162
2008,8,5,21,13,0.0,94,1023,74,19,143
2008,8,5,22,13,0.0,93,1023,70,19,143
2008,8,5,23,13,0.0,92,1023,67,19,143
2008,8,6,0,13,0.0,91,1023,64,18,126
2008,8,6,1,13,0.0,90,1023,53,19,143
2008,8,6,2,13,0.0,89,1022,42,20,162
2008,8,6,3,14,0.0,88,1021,31,21,182
2008,8,6,4,13,0.0,89,1021,24,19,143
2008,8,6,5,13,0.0,89,1021,18,17,110
2008,8,6,6,13,0.0,90,1021,11,15,81
2008,8,6,7,14,0.0,86,1021,8,15,81
2008,8,6,8,15,0.0,82,1021,6,15,81
2008,8,6,9,16,0.0,78,1021,3,14,68
2008,8,6,10,17,0.0,76,1021,2,15,81
2008,8,6,11,17,0.0,74,1020,1,16,95
2008,8,6,12,18,0.0,72,1020,0,17,110
2008,8,6,13,17,0.0,72,1019,0,17,110
2008,8,6,14,17,0.0,73,1019,0,17,110
2008,8,6,15,16,0.0,73,1018,0,17,110
2008,8,6,16,15,0.0,77,1019,0,16,95
2008,8,6,17,14,0.0,80,1019,0,15,81
2008,8,6,18,13,0.0,84,1020,0,14,68
2008,8,6,19,13,0.0,86,1021,3,13,56
2008,8,6,20,12,0.0,88,1021,6,11,36
2008,8,6,21,12,0.0,90,1022,9,10,27
2008,8,6,22,11,0.0,90,1022,13,8,14
2008,8,6,23,11,0.0,90,1022,17,6,5
2008,8,7,0,11,0.0,91,1022,22,5,2
2008,8,7,1,10,0.0,91,1022,29,6,5
2008,8,7,2,10,0.0,91,1021,36,8,14
2008,8,7,3,10,0.0,91,1021,43,10,27
2008,8,7,4,10,0.0,92,1021,38,9,20
2008,8,7,5,11,0.0,92,1022,32,9,20
2008,8,7,6,11,0.0,92,1022,27,9,20
2008,8,7,7,12,0.0,88,1023,18,10,27
2008,8,7,8,13,0.0,84,1023,9,11,36
2008,8,7,9,15,0.0,79,1023,0,12,45
2008,8,7,10,15,0.0,76,1023,0,13,56
2008,8,7,11,16,0.0,73,1022,0,14,68
2008,8,7,12,17,0.0,70,1022,0,14,68
2008,8,7,13,17,0.0,70,1022,0,13,56
2008,8,7,14,17,0.0,71,1021,0,12,45
2008,8,7,15,17,0.0,71,1021,0,10,27
2008,8,7,16,16,0.0,75,1021,0,10,27
2008,8,7,17,15,0.0,78,1021,0,10,27
2008,8,7,18,14,0.0,82,1022,0,9,20
2008,8,7,19,13,0.0,83,1022,0,10,27
2008,8,7,20,12,0.0,83,1022,0,10,27
2008,8,7,21,11,0.0,83,1022,0,11,36
2008,8,7,22,11,0.0,84,1022,2,10,27
2008,8,7,23,11,0.0,84,1021,5,9,20
2008,8,8,0,11,0.0,85,1021,7,9,20
2008,8,8,1,10,0.0,85,1020,5,9,20
2008,8,8,2,10,0.0,85,1020,2,10,27
2008,8,8,3,10,0.0,86,1019,0,10,27
2008,8,8,4,10,0.0,86,1020,0,10,27
2008,8,8,5,10,0.0,87,1020,1,10,27
2008,8,8,6,11,0.0,88,1021,1,10,27
2008,8,8,7,12,0.0,82,1021,1,11,36
2008,8,8,8,13,0.0,77,1022,0,12,45
2008,8,8,9,14,0.0,72,1022,0,14,68
2008,8,8,10,15,0.0,69,1022,0,15,81
2008,8,8,11,16,0.0,66,1023,0,17,110
2008,8,8,12,16,0.0,62,1023,0,19,143
2008,8,8,13,16,0.0,67,1023,6,18,126
2008,8,8,14,16,0.0,71,1023,11,18,126
2008,8,8,15,16,0.0,75,1023,17,17,110
2008,8,8,16,15,0.0,77,1024,12,17,110
2008,8,8,17,14,0.0,80,1025,8,16,95
2008,8,8,18,13,0.0,83,1026,4,16,95
2008,8,8,19,13,0.0,83,1027,3,15,81
2008,8,8,20,12,0.0,84,1028,1,13,56
2008,8,8,21,12,0.0,85,1029,0,12,45
2008,8,8,22,12,0.0,85,1029,0,10,27
2008,8,8,23,12,0.0,85,1029,0,9,20
2008,8,9,0,12,0.0,86,1030,0,8,14
2008,8,9,1,11,0.0,85,1030,2,9,20
2008,8,9,2,11,0.0,84,1030,4,10,27
2008,8,9,3,10,0.0,84,1030,7,12,45
2008,8,9,4,10,0.0,84,1031,6,11,36
2008,8,9,5,10,0.0,83,1031,5,10,27
2008,8,9,6,10,0.0,83,1032,4,9,20
2008,8,9,7,11,0.0,79,1032,4,11,36
2008,8,9,8,13,0.0,74,1033,4,12,45
2008,8,9,9,14,0.0,70,1033,4,13,56
2008,8,9,10,15,0.0,69,1033,3,14,68
2008,8,9,11,15,0.0,68,1033,1,14,68
2008,8,9,12,16,0.0,67,1032,0,14,68
2008,8,9,13,16,0.0,67,1032,0,13,56
2008,8,9,14,16,0.0,67,1032,0,11,36
2008,8,9,15,16,0.0,68,1032,0,10,27
2008,8,9,16,15,0.0,72,1032,0,10,27
2008,8,9,17,14,0.0,76,1033,0,10,27
2008,8,9,18,13,0.0,81,1033,0,10,27
2008,8,9,19,12,0.0,82,1033,0,11,36
2008,8,9,20,12,0.0,83,1034,0,11,36
2008,8,9,21,11,0.0,85,1034,0,12,45
2008,8,9,22,11,0.0,85,1034,0,11,36
2008,8,9,23,10,0.0,86,1034,0,11,36
2008,8,10,0,10,0.0,86,1034,0,10,27
2008,8,10,1,10,0.0,85,1034,4,10,27
2008,8,10,2,10,0.0,85,1034,8,10,27
2008,8,10,3,9,0.0,84,1033,12,10,27
2008,8,10,4,9,0.0,83,1033,8,10,27
2008,8,10,5,9,0.0,82,1033,4,11,36
2008,8,10,6,9,0.0,80,1033,0,11,36
2008,8,10,7,11,0.0,74,1033,0,11,36
2008,8,10,8,13,0.0,68,1032,0,11,36
2008,8,10,9,15,0.0,62,1032,0,11,36
2008,8,10,10,16,0.0,60,1031,0,11,36
2008,8,10,11,17,0.0,58,1031,0,12,45
2008,8,10,12,18,0.0,57,1030,0,12,45
2008,8,10,13,18,0.0,60,1029,2,14,68
2008,8,10,14,17,0.0,63,1029,4,17,110
2008,8,10,15,17,0.0,66,1029,5,19,143
2008,8,10,16,16,0.0,69,1028,6,19,143
2008,8,10,17,15,0.0,71,1028,6,19,143
2008,8,10,18,14,0.0,74,1028,7,19,143
2008,8,10,19,13,0.0,73,1028,6,18,126
2008,8,10,20,12,0.0,72,1028,5,17,110
2008,8,10,21,12,0.0,71,1027,4,15,81
2008,8,10,22,11,0.0,67,1027,8,15,81
2008,8,10,23,11,0.0,64,1026,12,14,68
2008,8,11,0,11,0.0,61,1025,16,13,56
2008,8,11,1,11,0.0,60,1025,22,12,45
2008,8,11,2,10,0.0,60,1024,29,12,45
2008,8,11,3,10,0.0,59,1023,35,11,36
2008,8,11,4,10,0.0,55,1022,40,11,36
2008,8,11,5,11,0.0,51,1022,44,11,36
2008,8,11,6,11,0.0,47,1022,48,10,27
2008,8,11,7,13,0.0,46,1022,57,12,45
2008,8,11,8,15,0.0,45,1022,66,13,56
2008,8,11,9,17,0.0,44,1022,75,14,68
2008,8,11,10,18,0.0,44,1021,83,12,45
2008,8,11,11,19,0.0,44,1020,90,11,36
2008,8,11,12,20,0.0,44,1019,97,9,20
2008,8,11,13,20,0.0,48,1018,70,9,20
2008,8,11,14,19,0.0,53,1018,44,9,20
2008,8,11,15,19,0.0,57,1017,17,9,20
2008,8,11,16,17,0.0,60,1016,11,9,20
2008,8,11,17,16,0.0,64,1016,6,8,14
2008,8,11,18,15,0.0,67,1016,0,7,9
2008,8,11,19,14,0.0,67,1015,3,8,14
2008,8,11,20,13,0.0,67,1015,5,8,14
2008,8,11,21,12,0.0,67,1015,8,9,20
2008,8,11,22,12,0.0,65,1014,6,9,20
2008,8,11,23,12,0.0,62,1013,4,10,27
2008,8,12,0,12,0.0,60,1013,3,10,27
2008,8,12,1,12,0.0,55,1012,6,12,45
2008,8,12,2,12,0.0,50,1012,10,13,56
2008,8,12,3,12,0.0,45,1011,14,14,68
2008,8,12,4,12,0.0,45,1011,12,15,81
2008,8,12,5,12,0.0,45,1010,9,16,95
2008,8,12,6,12,0.0,45,1010,7,17,110
2008,8,12,7,14,0.0,47,1010,11,20,162
2008,8,12,8,15,0.0,48,1009,16,23,224
2008,8,12,9,17,0.0,50,1009,20,26,296
2008,8,12,10,17,0.0,51,1008,24,26,296
2008,8,12,11,18,0.0,51,1008,28,25,271
2008,8,12,12,19,0.0,52,1007,32,25,271
2008,8,12,13,19,0.0,55,1007,22,22,202
2008,8,12,14,18,0.0,58,1006,13,19,143
2008,8,12,15,18,0.0,61,1006,3,16,95
2008,8,12,16,16,0.0,65,1006,2,15,81
2008,8,12,17,15,0.0,68,1007,1,14,68
2008,8,12,18,14,0.0,71,1007,0,13,56
2008,8,12,19,13,0.0,71,1008,0,14,68
2008,8,12,20,13,0.0,71,1008,0,16,95
2008,8,12,21,12,0.0,71,1009,0,17,110
2008,8,12,22,12,0.0,71,1009,0,18,126
2008,8,12,23,12,0.0,70,1009,0,18,126
2008,8,13,0,12,0.0,70,1009,0,19,143
2008,8,13,1,12,0.0,72,1009,0,19,143
2008,8,13,2,12,0.0,75,1009,0,19,143
2008,8,13,3,12,0.0,77,1008,0,19,143
2008,8,13,4,12,0.0,79,1009,2,20,162
2008,8,13,5,12,0.0,81,1010,3,21,182
2008,8,13,6,12,0.0,83,1010,5,23,224
2008,8,13,7,13,0.0,81,1011,8,23,224
2008,8,13,8,14,0.0,78,1011,12,24,247
2008,8,13,9,16,0.0,75,1011,15,25,271
2008,8,13,10,16,0.0,73,1011,12,25,271
2008,8,13,11,17,0.0,72,1011,8,25,271
2008,8,13,12,17,0.0,71,1011,5,25,271
2008,8,13,13,17,0.0,73,1011,20,26,296
2008,8,13,14,16,0.0,76,1011,35,27,323
2008,8,13,15,16,0.0,78,1011,49,28,350
2008,8,13,16,15,0.1,82,1012,48,25,271
2008,8,13,17,14,0.1,86,1012,46,23,224
2008,8,13,18,14,0.2,90,1013,45,20,162
2008,8,13,19,13,0.5,91,1014,52,15,81
2008,8,13,20,13,0.8,92,1015,59,10,27
2008,8,13,21,13,1.1,93,1016,66,6,5
2008,8,13,22,12,1.2,93,1015,57,6,5
2008,8,13,23,11,1.3,93,1015,48,7,9
2008,8,14,0,11,1.4,93,1015,39,7,9
2008,8,14,1,11,1.1,92,1016,43,8,14
2008,8,14,2,11,0.7,91,1016,48,10,27
2008,8,14,3,11,0.4,90,1017,53,11,36
2008,8,14,4,11,0.5,89,1017,43,12,45
2008,8,14,5,11,0.5,89,1017,33,13,56
2008,8,14,6,12,0.6,88,1017,23,14,68
2008,8,14,7,13,0.4,83,1017,38,13,56
2008,8,14,8,14,0.2,78,1017,53,11,36
2008,8,14,9,15,0.0,73,1017,68,10,27
2008,8,14,10,16,0.0,71,1017,55,9,20
2008,8,14,11,16,0.0,69,1016,42,8,14
2008,8,14,12,17,0.0,67,1016,28,7,9
2008,8,14,13,16,0.0,69,1016,23,11,36
